ts	imei	mwra	p.android.chrome	p.android.settings	p.android.documentsui	p.system	p.android.externalstorage	p.android.packageinstaller	p.android.gm	p.dogalize	p.olauncher	p.process.gapps	p.google	p.android.defcontainer	p.android.vending	p.simulator	p.gms.persistent	p.katana	p.inputmethod.latin	p.android.gms	p.notifier	p.browser.provider
2018-05-14 11:52:00	3590433799317661206	1.00000	10.71554	8.60957	9.64907	16.20191	11.52837	9.70040	7.96990	51.04750	43.76073	41.50735	81.62420	18.02832	54.78996	50.64146	19.34580	14.65066	42.02777	87.43156	89.14147	27.02479
2018-05-14 11:53:00	3590433799317661834	1.00000	11.77063	10.34664	10.76756	15.37949	10.55674	13.58053	10.72607	61.24310	62.26903	65.88412	56.78272	46.98224	0.78635	77.96187	23.33000	73.79093	54.57008	91.25711	52.65846	42.33168
2018-05-14 11:54:00	3590433799317662287	1.00000	13.89171	7.24545	11.33840	17.13400	7.73331	14.10916	9.51349	38.56382	58.95943	44.86983	6.95849	78.78290	73.81424	33.30173	74.08020	93.04948	69.92352	1.08622	80.11170	43.19246
2018-05-14 11:55:00	8630330696303481180	1.00000	13.02030	10.32626	9.13991	15.14987	9.26103	13.66312	10.08781	66.70063	55.85325	52.52119	38.69067	17.01065	73.05876	49.96378	81.56335	67.14175	55.71314	64.19837	26.10906	38.65167
2018-05-14 11:56:00	3590433799317661891	1.00000	7.63222	10.80749	16.71109	11.24349	13.01884	17.68389	12.55034	78.62564	19.30237	59.04618	92.55331	72.78425	27.81619	52.35374	95.48632	44.73319	2.86005	27.26932	35.47066	42.81052
2018-05-14 11:57:00	863033069630348651	0.00000	12.90526	15.46914	16.22776	9.57362	10.32708	7.60505	13.69721	50.64899	46.06986	53.58678	77.86420	95.25626	48.91353	69.49072	85.34200	39.39607	83.26241	36.62089	51.61406	13.46347
2018-05-14 11:58:00	3590433799317662469	1.00000	10.78589	8.78161	8.43229	12.57499	7.40268	19.21843	3.14043	37.84115	39.29518	24.98720	26.75374	66.22612	64.48433	42.40321	69.96887	87.39127	12.76732	13.76015	80.86480	54.72649
2018-05-14 11:59:00	359043379931766080	1.00000	9.59973	12.95817	18.20355	14.06568	11.59119	19.51334	14.19428	41.12934	49.29399	44.93207	51.52929	41.63884	62.64090	77.17952	15.74165	95.09824	31.85754	30.14579	52.39004	6.59156
2018-05-14 12:00:00	359043379931766478	1.00000	10.16892	9.73761	14.49126	13.33470	9.89723	12.88548	9.32048	59.20110	55.42252	51.98900	27.21125	79.02484	80.74128	71.75094	18.30830	23.03665	15.48761	47.71463	57.78963	4.81567
2018-05-14 12:01:00	8630330696303481693	1.00000	8.62691	12.70733	18.28654	14.57836	11.14883	17.72791	11.91830	42.55924	47.92962	59.53232	14.78251	22.60679	14.46472	15.26275	90.14228	91.81711	38.63421	45.03105	93.48250	41.52636
2018-05-14 12:02:00	359043379931766395	0.00000	9.15356	16.77758	10.17314	8.00853	14.35665	15.23987	16.86926	59.97188	42.69567	47.32415	63.27530	34.87756	48.42680	84.00886	4.93827	56.78334	75.48317	34.23324	9.88376	9.09294
2018-05-14 12:03:00	359043379931766122	1.00000	12.68633	8.92956	8.85971	13.84944	10.66139	14.30171	8.06690	60.08131	59.33166	39.73431	59.66787	24.98889	75.14567	34.93261	89.77511	55.23921	80.76747	25.11478	33.46696	78.25723
2018-05-14 12:04:00	3590433799317661198	0.00000	7.85222	11.44589	11.50466	12.42206	11.86643	9.80822	11.39770	68.76025	72.78993	51.50988	45.81034	88.10670	26.72526	6.84860	50.09792	12.57907	43.44341	49.37874	21.47911	51.30793
2018-05-14 12:05:00	8630330696303481875	1.00000	14.18744	12.41793	7.76795	12.38011	12.01991	14.41262	8.90634	54.59774	70.11164	55.44881	6.82639	41.06993	24.95170	56.26912	7.11581	3.21424	35.50765	39.71468	28.30374	52.78912
2018-05-14 12:06:00	3590433799317661081	0.00000	13.18623	14.21422	9.47851	11.46892	10.69985	8.91548	13.38520	45.79175	54.69740	50.59340	12.12388	68.75184	36.88797	85.46078	80.22053	40.60010	80.90369	49.53257	29.36816	37.17185
2018-05-14 12:07:00	863033069630348222	1.00000	14.10379	8.87606	6.20498	13.32242	9.90584	13.48743	9.31425	61.71190	47.40620	45.10990	31.54996	51.52004	72.02469	40.98361	97.24015	31.80037	10.41305	12.53239	12.80936	59.52895
2018-05-14 12:08:00	359043379931766494	1.00000	12.87263	8.05620	8.56984	13.61290	9.86591	13.51031	9.37860	43.64764	52.79508	44.12781	93.79123	61.91229	66.57349	27.57851	91.07030	13.43931	71.51016	83.32879	34.75690	11.49118
2018-05-14 12:09:00	8630330696303481511	0.00000	17.49197	16.39422	14.17140	9.29987	11.35012	8.61480	9.55534	66.90788	57.46148	79.40366	65.77524	89.37346	30.68826	20.50392	4.79528	79.82005	37.08617	0.97578	46.79799	75.22275
2018-05-14 12:10:00	359043379931766742	1.00000	8.33501	9.26115	17.74203	7.53474	13.06813	19.53450	14.17313	54.01134	29.36759	65.19965	95.55862	39.11190	90.48011	89.14061	96.03325	62.55985	67.26023	40.15118	93.69290	81.18849
2018-05-14 12:11:00	359043379931766221	0.00000	10.18936	15.69243	10.83017	11.90651	16.76599	15.08823	12.27146	50.79615	55.35978	37.49177	58.30263	56.83273	0.57932	75.55626	71.91132	85.46426	92.04706	50.83133	66.77917	75.85847
2018-05-14 12:12:00	3590433799317661545	0.00000	12.87285	12.15532	12.19891	8.98026	12.25275	12.92859	13.74879	82.69848	73.28863	56.24980	51.87044	27.64045	28.62783	82.36763	35.47662	26.62962	49.97023	92.84137	37.47018	13.82565
2018-05-14 12:13:00	863033069630348966	1.00000	12.81812	9.90871	9.62034	10.64986	8.39768	15.69026	10.28084	61.51324	44.72013	38.64612	38.62414	56.42760	12.32142	14.38184	17.91132	63.73632	40.64776	10.50658	99.67638	39.99628
2018-05-14 12:14:00	3590433799317661115	1.00000	12.02150	7.86637	9.43297	13.26214	8.36516	14.87170	8.86810	36.83877	61.99479	58.02469	84.71861	46.07906	73.99177	17.07747	55.05188	88.16686	9.85992	73.66140	34.09987	10.57618
2018-05-14 12:15:00	3590433799317662030	0.00000	18.53030	15.41922	16.10884	6.66216	8.27760	5.75613	12.03524	61.54367	70.49989	38.91922	60.68011	69.11018	36.14082	35.57893	79.01493	8.30661	49.96982	59.70668	15.41077	43.92295
2018-05-14 12:16:00	3590433799317661560	0.00000	11.33284	13.47951	14.16645	11.49429	6.41458	12.34597	15.40868	63.82648	70.96944	53.36985	39.02686	16.08073	47.61366	28.98246	0.85305	4.01118	23.85956	89.40393	79.95626	97.54034
2018-05-14 12:17:00	8630330696303481255	0.00000	11.94889	13.61107	15.43551	11.08610	9.69363	11.03616	13.14201	67.63115	45.32978	26.30500	35.76247	17.82806	72.37232	76.05350	88.49362	64.58145	49.48694	45.81455	43.54763	15.66638
2018-05-14 12:18:00	3590433799317661800	1.00000	12.79123	8.85917	6.64064	13.11800	10.81134	13.63338	9.24310	55.09040	21.31126	63.34993	59.47715	65.45809	80.74068	76.64831	62.93200	83.64465	37.49146	8.37130	91.57147	60.39343
2018-05-14 12:19:00	8630330696303482154	0.00000	7.92702	14.17883	8.48233	15.69523	13.87685	12.18678	8.86407	65.68810	56.63188	42.28085	11.73189	83.80744	32.58689	20.32387	68.49887	57.55793	71.76896	93.76657	48.51180	81.36067
2018-05-14 12:20:00	8630330696303482113	1.00000	11.99842	11.56123	10.14423	18.85089	9.26281	8.06931	11.64669	51.92569	42.59003	60.81153	25.50735	89.83004	40.96736	82.12479	51.27355	61.14803	3.95290	94.64143	3.13569	55.89124
2018-05-14 12:21:00	8630330696303482105	0.00000	10.22599	12.86469	12.84275	10.37463	13.09184	12.32890	15.46709	41.06658	51.26174	45.08666	42.06143	84.44882	96.70700	99.85096	18.88779	39.18480	71.63188	45.89886	72.87153	52.24594
2018-05-14 12:22:00	359043379931766304	0.00000	16.97636	12.78691	12.63196	6.99679	10.87230	11.02417	14.38031	51.33985	68.98281	42.91522	2.23325	57.84050	25.98865	56.19588	56.69680	50.58370	53.53760	10.77892	91.03482	9.75511
2018-05-14 12:23:00	8630330696303481586	1.00000	10.93943	8.89878	11.94803	13.23929	8.74569	14.51212	10.27286	47.54905	53.78643	42.65710	38.54336	9.43416	47.32903	37.09411	71.66860	9.30831	79.51768	39.82331	73.53022	20.84808
2018-05-14 12:24:00	3590433799317661784	1.00000	6.45239	13.51342	8.56549	10.47618	11.35743	13.73375	13.54669	42.50844	52.42050	40.77839	32.66593	22.14235	78.62767	87.36626	10.76856	3.19212	88.90745	63.30995	26.11778	44.27044
2018-05-14 12:25:00	8630330696303482295	0.00000	7.09242	15.97173	8.05468	12.20792	13.92621	14.21277	10.35545	41.36752	44.95256	34.52425	40.83291	66.91657	63.93621	82.20897	85.31946	80.41497	80.00682	85.53575	12.47996	73.02500
2018-05-14 12:26:00	3590433799317661586	0.00000	13.24530	14.85964	15.83782	10.02073	7.98591	9.26801	13.58724	33.95471	52.42605	52.94671	94.65741	92.27497	30.99536	61.64384	88.08391	42.87112	28.61342	47.34505	92.33044	27.38841
2018-05-14 12:27:00	3590433799317662428	1.00000	16.48092	9.79788	10.82596	14.49285	10.81320	14.44155	11.31396	36.57399	51.20782	56.29293	84.31386	1.96297	48.88168	78.01375	68.10209	53.95158	67.33722	85.43900	27.39074	76.47360
2018-05-14 12:28:00	359043379931766064	0.00000	11.20642	15.15855	10.11431	10.21635	16.87017	17.76809	12.61136	48.62062	42.19599	47.50733	0.61315	12.22350	38.40311	87.44293	97.46082	2.56401	94.09915	26.42939	1.60495	64.89172
2018-05-14 12:29:00	359043379931766098	0.00000	6.34345	14.60861	11.25603	8.88552	7.13024	9.42607	15.44602	36.53282	42.07381	77.69538	99.29085	40.91007	9.46895	13.60770	46.39628	47.75088	11.48289	25.31534	74.99993	74.94980
2018-05-14 12:30:00	3590433799317662279	1.00000	9.72838	8.48800	13.88538	15.97452	10.61338	17.22422	10.11764	60.69224	50.92081	46.01677	23.91733	97.24221	34.47687	68.32579	94.12928	35.09958	65.12205	65.20211	52.69708	36.33909
2018-05-14 12:31:00	8630330696303482410	0.00000	12.62913	12.74924	10.91864	9.70034	14.31063	14.07207	12.76888	47.37240	43.93224	40.69034	96.94514	82.43641	18.10074	73.81072	30.08426	76.52502	57.03437	63.59547	79.92902	62.59557
2018-05-14 12:32:00	863033069630348172	0.00000	8.17589	12.84255	6.82789	11.40446	16.44709	14.43551	12.00830	64.72123	61.12726	52.97693	87.04705	28.99677	25.73841	52.70616	41.00283	3.27862	13.42651	39.94001	21.71990	11.79615
2018-05-14 12:33:00	359043379931766320	0.00000	8.16026	10.53393	12.41319	14.52248	9.82281	17.44496	9.11363	76.28929	62.40342	55.63591	11.72591	83.53676	53.42244	11.74728	1.43625	46.04767	14.24727	3.59447	59.21767	90.44765
2018-05-14 12:34:00	8630330696303481958	1.00000	11.82701	6.79556	9.80513	13.52094	8.19050	14.31596	9.39487	48.44492	61.71320	56.20117	83.93797	46.68018	15.67601	19.62099	99.53972	47.50686	37.14342	98.28249	63.41560	61.10904
2018-05-14 12:35:00	359043379931766064	0.00000	11.47200	15.45654	13.71615	11.86821	11.74859	11.12368	12.90398	59.25852	53.87103	46.16646	79.55203	97.82954	86.08931	62.92151	49.70612	7.13688	69.12592	27.66445	50.05803	23.57914
2018-05-14 12:36:00	8630330696303481826	1.00000	11.09967	6.92174	9.54084	12.06368	9.75415	14.04537	6.54447	51.09033	40.98163	42.67466	26.58583	0.72731	70.33297	34.81966	85.99633	21.20380	4.89074	98.25850	78.80582	48.48778
2018-05-14 12:37:00	359043379931766445	1.00000	14.62425	10.34831	7.69751	13.35198	9.08952	14.87256	8.91107	30.47156	45.83808	39.63285	57.50930	65.40579	25.28666	79.60508	18.84635	18.69901	31.10582	84.06709	30.68756	46.61370
2018-05-14 12:38:00	3590433799317662188	1.00000	14.05047	10.04830	13.50446	15.74851	8.20258	14.36469	8.35660	61.95504	48.45516	51.65485	91.94971	71.30640	3.11807	35.91628	40.94959	98.17242	36.16243	36.80721	88.58458	42.83836
2018-05-14 12:39:00	359043379931766940	1.00000	12.55459	10.79959	8.79242	14.19979	9.91317	14.76629	8.92554	54.55918	60.64696	42.09189	40.46717	84.31125	10.79346	4.19412	49.22327	81.22541	15.48986	55.35139	25.73042	85.79009
2018-05-14 12:40:00	3590433799317661347	1.00000	16.29989	12.04222	12.96749	17.19384	9.45563	12.34583	12.57338	38.97029	63.93105	57.72897	18.52580	55.34814	64.21873	98.47175	2.71652	56.69001	87.48730	79.89452	9.92999	79.47999
2018-05-14 12:41:00	8630330696303482212	0.00000	16.42831	15.07751	14.27000	7.20628	9.43132	6.50447	11.36370	66.68252	38.18110	60.29657	76.06264	67.17387	74.64823	1.73629	56.47714	45.46932	29.94900	68.55908	86.30337	88.40926
2018-05-14 12:42:00	359043379931766833	1.00000	14.45094	7.16360	10.12611	15.06951	10.53723	16.06608	6.45190	53.70510	62.23151	48.52399	99.20742	17.64920	66.89090	75.28659	75.77526	28.61329	42.73304	3.52552	45.09896	67.37506
2018-05-14 12:43:00	3590433799317661230	1.00000	10.83504	8.18509	15.96949	13.38142	11.48726	18.24324	12.25195	69.66335	48.70348	47.87419	77.81678	71.40062	23.60944	60.96167	8.69884	98.74183	63.41248	33.17361	29.08993	12.86583
2018-05-14 12:44:00	863033069630348883	1.00000	14.51361	9.50321	12.05967	16.48377	7.80796	10.02404	13.24263	51.19954	58.86308	55.37778	1.61819	27.83287	36.49734	35.01570	10.32254	67.94862	15.07074	59.22950	79.02417	77.07635
2018-05-14 12:45:00	863033069630348016	0.00000	15.44110	15.93440	12.83107	10.90284	10.91036	9.46312	13.50693	55.74354	56.86885	68.56566	64.60877	35.43238	10.66653	35.37984	10.83021	25.64307	1.08468	66.58190	30.29653	29.79760
2018-05-14 12:46:00	8630330696303482303	1.00000	16.79286	11.24445	11.55695	11.92886	10.09318	17.37956	11.69369	57.85493	23.96942	52.97714	10.87669	89.66693	25.98497	17.37919	43.90511	24.04664	73.38321	55.93497	56.00308	92.18946
2018-05-14 12:47:00	359043379931766585	1.00000	12.72044	9.92022	9.37686	14.86399	13.15062	11.52118	9.03693	36.32072	49.89643	46.53080	39.67490	51.24604	36.63808	84.37132	90.32471	51.48150	1.08841	64.63586	4.34606	97.99235
2018-05-14 12:48:00	3590433799317662402	1.00000	13.52449	9.22396	13.83574	14.32945	10.31551	14.77367	10.19029	66.59730	56.11962	25.20942	78.90400	35.16380	96.10137	20.82548	15.76303	23.44856	68.23352	44.56791	35.72370	16.72090
2018-05-14 12:49:00	8630330696303481065	0.00000	8.04812	16.33289	9.82495	7.92135	13.13765	15.95939	16.47822	48.28905	54.44673	16.97984	8.91565	74.01056	67.70955	50.78040	53.46488	46.90464	86.48144	51.71099	75.01763	34.09761
2018-05-14 12:50:00	359043379931766270	1.00000	12.53618	9.60103	13.33386	13.52873	9.66337	14.81348	11.51086	57.13568	39.16452	62.15417	62.30524	62.33375	76.26864	3.83770	99.71845	15.25822	39.79558	86.20836	89.03614	15.21262
2018-05-14 12:51:00	3590433799317662097	0.00000	13.36401	14.18028	14.17548	11.61268	9.83861	12.60007	14.15233	51.44705	41.57199	41.36980	89.59508	8.31291	86.40601	58.37120	68.14813	28.99900	92.52056	29.19143	19.57329	80.86004
2018-05-14 12:52:00	359043379931766932	0.00000	9.92654	17.43327	10.76066	7.74499	13.71105	13.47479	17.56084	49.48013	44.59105	59.44406	78.86005	13.34660	14.28692	74.44907	52.53081	13.35546	86.59850	73.56701	81.77477	50.24155
2018-05-14 12:53:00	3590433799317661602	1.00000	16.58872	10.48477	10.07370	13.49864	11.22222	14.50599	10.24346	63.79459	44.35884	55.79860	30.61980	99.45383	17.75876	62.94381	78.57681	11.77394	64.43286	86.58671	14.35544	90.62328
2018-05-14 12:54:00	3590433799317661024	0.00000	16.72157	9.68006	8.46366	12.21648	11.18031	16.06067	10.28295	36.58635	39.29892	53.75555	23.27222	70.14534	84.03051	30.32399	47.02091	26.96718	36.66040	92.65909	20.73552	92.13113
2018-05-14 12:55:00	359043379931766262	0.00000	12.64152	11.80517	12.54311	9.43204	7.91495	11.00143	15.30731	66.04413	67.80171	82.21549	70.10480	27.25606	8.40568	35.76702	17.99160	78.07088	57.10011	21.54323	97.80650	71.01220
2018-05-14 12:56:00	359043379931766478	1.00000	10.56222	10.25132	13.17261	17.56381	10.52935	9.96844	10.88241	48.75063	43.76898	51.26458	72.30889	8.51574	29.69056	74.93851	57.93729	74.38185	51.46616	4.94855	59.55255	80.82174
2018-05-14 12:57:00	3590433799317661032	0.00000	13.94595	14.45287	18.49847	8.46693	7.15384	8.06315	14.21573	43.60009	55.21260	38.25989	41.62438	93.60921	12.33287	80.69962	18.56289	44.05978	93.47988	9.97820	42.00701	53.72435
2018-05-14 12:58:00	359043379931766882	1.00000	7.96876	9.65000	15.09323	12.46908	11.45833	12.63241	11.29240	47.20939	55.11039	49.78273	59.20254	1.57768	22.07999	8.97936	8.29771	17.93861	82.12726	23.61039	84.16516	58.59761
2018-05-14 12:59:00	8630330696303482030	1.00000	11.51628	6.06081	11.09831	10.62801	14.33703	16.02576	11.55750	45.38987	59.15853	47.23452	59.34804	77.68965	35.54681	13.91784	91.62973	30.32811	19.88787	93.23720	29.73439	52.28685
2018-05-14 13:00:00	3590433799317661115	0.00000	6.59498	8.59706	17.32998	16.21641	8.81285	15.30016	9.50536	52.52090	45.09686	41.95102	88.32778	50.97595	58.00425	90.66177	70.20326	52.95350	46.76854	67.92559	49.21534	9.57315
2018-05-14 13:01:00	3590433799317661420	1.00000	12.06886	12.61204	12.84276	15.69012	9.56798	13.12153	11.27840	67.24053	58.29147	71.04214	5.09854	18.49675	25.10259	64.72533	11.08923	76.54544	16.16554	99.72907	27.00473	88.31569
2018-05-14 13:02:00	8630330696303481198	1.00000	10.41593	16.45450	13.11369	7.73699	15.30564	17.72044	14.80368	56.45384	75.04860	28.56786	67.74830	16.20966	94.50792	87.61665	4.50418	34.54174	10.58494	14.70776	51.09725	12.43515
2018-05-14 13:03:00	8630330696303481578	0.00000	15.44608	13.50243	15.53313	8.96331	10.85329	11.86854	14.90919	21.55972	80.16734	44.14572	48.94710	5.59054	27.82416	66.18873	85.65448	83.09990	54.66221	89.42253	34.75899	68.33828
2018-05-14 13:04:00	3590433799317662253	1.00000	6.42202	12.68016	11.79332	18.07976	8.40864	15.19693	7.09603	63.78680	68.01322	68.77553	46.50640	14.00827	98.96356	16.53074	57.53754	41.20315	1.94016	22.48602	24.52645	25.55383
2018-05-14 13:05:00	3590433799317661800	0.00000	13.21863	10.52444	14.94843	7.81248	6.55026	10.49946	13.19571	31.93186	68.06605	49.06775	28.96366	47.77528	88.45289	45.04587	51.86528	73.83393	78.39018	47.63480	15.85992	34.62281
2018-05-14 13:06:00	359043379931766825	0.00000	14.41213	14.87499	15.27807	10.45719	8.90594	11.57254	13.61895	61.29966	34.10484	44.98915	23.85337	56.24567	97.92083	80.14736	55.49071	8.50618	31.81934	18.89618	56.05177	70.30553
2018-05-14 13:07:00	8630330696303481628	0.00000	12.22171	16.00512	13.68115	5.96684	12.61477	14.89138	19.87914	40.86975	32.65466	66.93840	22.28415	53.21214	12.07278	95.27015	5.84856	22.64268	13.46659	48.42274	51.08998	36.02491
2018-05-14 13:08:00	8630330696303482303	0.00000	15.40401	12.04339	10.32308	8.76595	12.86088	8.96299	12.52763	65.37334	46.39382	33.77117	70.19335	5.16125	97.67504	26.78037	74.84685	21.20967	79.51181	77.31016	26.45025	86.11799
2018-05-14 13:09:00	359043379931766387	1.00000	15.86264	12.08984	10.70138	15.68166	9.24209	14.80132	11.47033	55.21623	70.67758	48.79457	75.99232	92.24452	12.41727	19.15332	41.70679	23.92397	47.36747	47.64289	34.66485	87.74225
2018-05-14 13:10:00	8630330696303482345	0.00000	17.14202	12.82492	14.98171	8.00861	10.08360	10.48159	15.39125	33.91471	49.20332	39.27061	36.90563	2.26405	68.88634	88.20873	33.86211	46.05420	84.28182	93.53688	41.34217	46.08313
2018-05-14 13:11:00	8630330696303482428	0.00000	8.96988	12.57448	9.72386	8.05381	12.20228	13.01006	15.84112	62.57102	45.49849	33.56511	53.35585	90.38669	70.47059	72.74697	33.36739	60.42429	31.17401	68.09574	4.26677	15.99305
2018-05-14 13:12:00	863033069630348743	1.00000	9.73554	9.26344	15.84731	11.36315	11.30669	13.19329	12.89277	68.90953	61.52404	44.61104	7.37608	78.02889	14.14379	48.46080	18.37547	63.86543	99.79074	87.72243	69.38063	60.48860
2018-05-14 13:13:00	359043379931766858	0.00000	13.13295	13.32717	13.36538	10.03459	10.83116	9.20499	15.78253	37.15561	77.29099	54.75533	50.81321	6.00381	88.05638	78.61923	46.23466	22.95304	93.06916	86.27505	56.59486	74.46894
2018-05-14 13:14:00	3590433799317662451	1.00000	12.24810	8.37148	11.37214	14.35933	11.04328	12.79903	9.48890	41.00415	46.44354	40.44007	57.49722	46.91677	78.81127	89.06872	73.62287	76.21314	28.69309	15.52117	88.26280	68.84626
2018-05-14 13:15:00	8630330696303481149	1.00000	11.60537	8.32874	10.45638	16.08231	5.15974	11.08403	10.34074	57.66558	40.55948	68.99952	44.80327	37.72577	14.76457	31.71460	64.76264	94.68846	31.36318	90.75643	3.42325	34.58440
2018-05-14 13:16:00	359043379931766635	0.00000	13.10022	13.43412	12.32956	10.32915	13.26028	10.01283	13.68636	71.54573	63.94429	50.48461	1.11751	62.41157	22.77122	77.54919	78.94675	35.36843	41.53709	6.84028	34.85547	8.90003
2018-05-14 13:17:00	8630330696303481123	0.00000	13.72058	13.67339	12.33867	12.55429	11.51173	14.30863	13.77322	62.60187	48.65432	52.88260	45.30811	48.53735	55.64276	14.56771	63.80980	19.38544	88.93897	80.05202	32.49212	15.15179
2018-05-14 13:18:00	8630330696303481743	0.00000	9.96326	14.14435	11.24943	9.56858	13.14517	11.97354	15.89342	45.11498	43.04622	44.68931	40.98237	74.13316	13.37139	51.12877	96.77450	39.65245	18.48116	29.01586	6.11403	65.87936
2018-05-14 13:19:00	3590433799317662386	0.00000	9.26083	12.96910	10.65152	9.86313	13.93315	14.87667	13.22750	80.80329	63.59166	56.46899	97.67809	13.92531	25.97127	72.40655	51.46743	5.88076	30.87370	30.63684	21.42128	31.48443
2018-05-14 13:20:00	863033069630348990	1.00000	9.82613	15.04349	9.45078	12.69006	12.19506	13.19850	9.95906	52.33122	66.11889	29.52752	77.05811	91.64154	90.33621	69.10836	32.36271	42.83966	39.86129	44.02577	25.35248	20.46642
2018-05-14 13:21:00	8630330696303482238	0.00000	14.10770	15.01951	13.00115	12.35785	12.59185	6.68980	13.21305	55.03150	38.72168	59.54321	48.28409	68.64107	9.40303	23.53710	70.27736	28.08834	13.22834	65.58328	30.60812	33.24570
2018-05-14 13:22:00	3590433799317662410	1.00000	15.47318	10.59639	9.60663	10.75097	11.80394	14.72085	11.97215	46.89942	70.23708	57.57470	34.78372	84.29543	27.07830	38.92753	5.08165	28.03658	18.88740	6.20286	87.56747	73.28663
2018-05-14 13:23:00	359043379931766288	0.00000	15.18264	15.75027	14.06167	10.87649	11.95635	8.82162	11.77861	47.95268	58.67261	50.79397	52.29616	72.51235	36.24204	18.29291	50.66718	74.53841	37.18459	27.04894	74.58422	74.53104
2018-05-14 13:24:00	8630330696303481297	0.00000	11.32654	13.18360	12.99303	12.79555	10.11303	10.63881	14.77070	47.35411	71.95124	58.27560	65.01893	27.44740	46.20813	68.46962	69.53355	66.81496	25.83325	33.29264	81.58148	61.90812
2018-05-14 13:25:00	8630330696303482063	0.00000	11.80174	14.85766	14.57045	13.70961	9.86293	11.10787	14.39999	48.60832	49.72069	56.02478	85.77312	44.19329	32.65664	15.24782	87.24465	33.81984	64.44455	93.28499	52.32886	47.71602
2018-05-14 13:26:00	3590433799317661081	0.00000	6.96021	12.96198	8.83635	8.94539	10.93633	14.29524	15.41673	57.00141	43.18112	60.78709	5.71717	21.86719	1.14551	72.98489	31.85068	37.16226	47.23299	18.45440	74.96688	44.05397
2018-05-14 13:27:00	359043379931766858	1.00000	12.69651	11.64452	8.81216	13.14043	11.77848	13.09450	8.36128	53.78861	57.01763	64.18640	36.85470	51.90534	89.32306	11.49399	67.70632	27.88225	14.92153	63.12059	71.08262	8.68560
2018-05-14 13:28:00	8630330696303481982	1.00000	12.97692	9.47098	10.54531	14.13986	10.19622	11.88860	8.34831	60.22309	45.89888	48.72282	1.80256	82.08400	92.07176	66.30579	6.31053	18.12069	81.58904	55.22131	81.82990	23.67363
2018-05-14 13:29:00	8630330696303481693	1.00000	9.68525	12.51815	14.54215	14.36209	9.47107	15.14048	8.17001	40.44587	79.27811	57.76545	94.27961	86.72408	87.97857	36.42760	44.70859	99.34796	32.87049	40.92187	57.89971	77.81711
2018-05-14 13:30:00	3590433799317662139	1.00000	8.54727	9.74606	13.00174	15.32563	9.99249	8.91486	11.76489	46.31768	47.57705	52.13119	40.95995	7.30360	56.90796	6.75933	77.38912	56.95290	61.83500	75.86156	29.92074	85.51595
2018-05-14 13:31:00	3590433799317661321	0.00000	8.68897	12.62324	11.33602	8.92123	11.77761	12.21758	16.88170	74.51125	44.42315	44.35983	43.58099	0.70008	72.27764	57.98645	14.34732	22.44372	45.07653	1.64097	48.47652	40.87986
2018-05-14 13:32:00	3590433799317661172	1.00000	13.97711	9.12233	10.95483	13.00039	8.74671	16.47428	9.54314	50.93464	58.48176	49.75996	14.13550	26.53702	37.50067	33.31075	82.59264	44.63876	33.28361	26.65063	36.19045	11.50614
2018-05-14 13:33:00	3590433799317662105	1.00000	13.44746	10.43427	12.51101	16.08579	8.05541	12.53011	9.52155	55.23238	66.02042	47.69094	34.61241	38.49280	95.49540	64.88653	85.16164	67.80448	26.64845	1.17361	49.35882	17.12737
2018-05-14 13:34:00	359043379931766585	0.00000	13.09813	14.95089	14.09147	12.90690	10.85922	11.19051	15.40287	76.71306	29.03504	29.48936	9.29019	37.52743	8.02705	19.79396	28.30200	75.25403	6.11449	54.12870	44.49966	69.69106
2018-05-14 13:35:00	3590433799317661198	0.00000	14.96769	14.47816	14.29963	10.59344	13.05514	9.88889	10.94073	78.90276	27.12170	56.07139	53.70115	49.64443	48.61895	53.75104	75.93149	78.65346	32.87957	39.66748	87.05438	0.89508
2018-05-14 13:36:00	863033069630348578	0.00000	15.89991	9.10109	10.74176	14.46103	10.45338	14.34381	11.14836	62.59859	33.33455	51.92329	84.26926	90.66043	99.42833	51.55421	68.29601	53.76661	75.23585	85.54249	17.23055	4.79206
2018-05-14 13:37:00	863033069630348834	0.00000	11.12616	11.62157	12.80464	11.22407	9.91083	14.28142	13.82518	43.31658	39.45359	61.83662	39.86524	99.19240	13.78378	60.40611	19.03602	2.96523	93.52299	81.56493	95.28756	81.29655
2018-05-14 13:38:00	3590433799317661461	0.00000	13.12842	13.15924	11.48906	12.21168	8.86825	13.18910	13.45347	48.68948	39.01612	39.72128	34.95303	21.58380	37.13084	38.01889	4.89651	51.05587	2.71876	43.79109	38.62902	0.47459
2018-05-14 13:39:00	3590433799317662279	1.00000	16.26915	10.39203	7.45945	10.65285	13.19755	16.39286	9.14467	50.31485	59.55595	40.81761	17.34872	75.77821	47.49745	47.02370	81.25069	46.94651	12.70863	26.89892	67.24908	20.51310
2018-05-14 13:40:00	8630330696303482063	1.00000	12.92780	12.27957	9.24588	14.14239	12.11083	11.69468	13.01796	77.36506	61.42723	31.91851	85.66748	71.77448	59.58933	63.25471	71.51867	13.12743	39.41868	14.59637	50.26940	63.32551
2018-05-14 13:41:00	863033069630348917	0.00000	17.02920	6.47523	7.35961	11.91222	11.75634	11.68866	9.78080	69.42663	30.86196	33.14967	65.56817	91.87856	4.84915	86.79868	41.47841	79.17553	50.85650	37.01401	97.43091	27.42220
